nameseq,k1,k2,k3,k4,k5,label
URS0000B156D3/Clostridioides,1.9614463775590472,3.7722275702419106,5.114434237455116,5.9199250014423175,6.149747119504677,tRNA
URS0000B156E0/Ignavibacteria,1.9413643152686082,3.773241879278225,5.258420182671663,5.900711588373542,6.05055344228541,tRNA
URS0000B156E3/Chlamydiae,1.9767714170083728,3.828213975679059,5.279684619352325,5.975641766914064,6.079538949531787,tRNA
URS0000B156F7/Gemmatimonadetes,1.9749522614821435,3.8665415961772243,5.301462154039802,5.846792541978949,6.100711588373543,tRNA
URS0000B15702/Actinobacteria,1.8689183298343681,3.5924865832334176,4.984035029424894,5.741021063044763,5.9864258740878284,tRNA
URS0000B1570E/Caedibacter,1.972041547542007,3.8431206179568003,5.399890966218526,5.965269974007566,6.014091089055431,tRNA
URS0000B1573B/Gammaproteobacteria,1.9969457390728174,3.9523487002792854,5.422093061487191,6.052838257510164,6.14214722366454,tRNA
URS0000B15745/Variovorax,1.9902874207412604,3.849441798278016,5.251919191217319,5.99162887726327,6.344698375159712,tRNA
URS0000B1574D/Candidatus,1.9854724082446877,3.8664658679655113,5.296930695423675,5.923671014717824,6.02863931183858,tRNA
URS0000B15752/Chloroflexi,1.9055316580861963,3.6776244819200437,5.05791783993357,5.760067015271107,6.054607858910826,tRNA
URS0000B15756/Chloroflexi,1.9335499441544237,3.7945800233175695,5.395094356989475,6.064117048032151,6.135030038332083,tRNA
URS0000B15757/Acidobacteria,1.9538401980538056,3.7935055731547234,5.214438730983428,5.905625906053528,6.058051076544463,tRNA
URS0000B1575A/Candidatus,1.9727241746985777,3.8671148013822436,5.367502258236517,5.980733034997635,6.129283016944973,tRNA
URS0000B15768/Candidatus,1.9901224115297955,3.9394447077538066,5.528460404168328,6.32790990186118,6.45326152085405,tRNA
URS0000B15769/Candidatus,1.9677422264363054,3.8427606246749804,5.353940312186131,5.937218230578935,6.065240077251156,tRNA
URS0000B1576A/Butyrivibrio,1.9928242169760944,3.8418087795399076,5.3258847442066,6.01510007254902,6.142147223664539,tRNA
URS0000B1576D/Actinobacteria,1.9441296571671374,3.7736112332723954,5.161630690265112,5.956008939924043,6.135030038332083,tRNA
URS0000B1577A/Streptomyces,1.8879528220084307,3.6641204987790035,5.206568789706969,6.06221711255739,6.368507898969236,tRNA
URS0000B15781/Microbacterium,1.9820250946288809,3.8046274932509094,5.2537942667286215,5.934611413299903,6.058051076544463,tRNA
URS0000B1578D/Corynebacterium,1.933979710785636,3.810709153811028,5.311929612430124,6.121425904895862,6.326846660262595,tRNA
URS0000B15790/Clostridium,1.9624099739184386,3.7658955326926655,5.197374271175153,5.8233192506312115,6.058813890331207,tRNA
URS0000B15797/Candidatus,1.9714530971430815,3.8904367764415206,5.477948007440095,5.969815782426815,6.066089190457767,tRNA
URS0000B1579B/bacterium,1.988801975573653,3.906844088786511,5.368427690322805,6.064117048032151,6.189824558880028,tRNA
URS0000B157A1/Gammaproteobacteria,1.95135418153586,3.790440028763601,5.222301401577406,5.937218230578933,6.12157810542017,tRNA
URS0000B157A8/Nitrosomonas,1.9612240353171764,3.8293392583047043,5.405715553808181,6.184928853514151,6.385861524373001,tRNA
URS0000B157AC/Candidatus,1.9931298702270075,3.873035397348403,5.245906598484245,5.924395006828621,6.100711588373543,tRNA
URS0000B157AD/Parcubacteria,1.9638806833925253,3.83425805057916,5.419075757421245,6.086591668108984,6.149747119504677,tRNA
URS0000B157BB/Chryseobacterium,1.9691931405005794,3.8085396637476703,5.056007466435376,5.674079302301196,5.89287896784331,tRNA
URS0000B157BF/Candidatus,1.9665220017668874,3.860513237925459,5.352911771233625,6.025440997236192,6.1699250014423175,tRNA
URS0000B157CA/Candidatus,1.9756200103549864,3.832356745128548,5.158532940818966,5.8353550237715295,6.0743182304938195,tRNA
URS0000B157DB/Hyphomicrobium,1.9817313773641754,3.866736807565526,5.39236067569035,6.072140159802115,6.108524456778164,tRNA
URS0000B157E6/Thermoclostridium,1.9659573340878822,3.852672364058211,5.357287084201996,5.9292830169449715,6.079538949531787,tRNA
URS0000B157E8/Candidatus,1.9656988046457766,3.8671119952797923,5.367869465396752,6.121425904895862,6.3509430458047635,tRNA
URS0000B157F7/Olsenella,1.950633586038201,3.8576914716792308,5.460812224571931,6.0499973334672905,6.254557503636089,tRNA
URS0000B157F9/Bacillus,1.9851991557026076,3.893250452483244,5.325884744206599,5.970646476688245,6.14214722366454,tRNA
URS0000B15800/Candidatus,1.9594057337092166,3.869591285672345,5.276756743890386,5.998043736962217,6.114369445886762,tRNA
URS0000B15805/Sorangiineae,1.9517999145859868,3.694201398305196,5.06532854964988,5.843568731230685,6.021567935039034,tRNA
URS0000B15813/Candidatus,1.9600874291586405,3.890091199202235,5.419807955260851,6.07084743139459,6.26577592881054,tRNA
URS0000B15820/Clostridium,1.9617767280849667,3.854982698706977,5.53103447399836,6.117627780662392,6.296928094887356,tRNA
URS0000B15823/Nitrospirae,1.922380435659773,3.7715698780408857,5.271826190351652,5.90195488586999,6.080235517784137,tRNA
URS0000B15825/Xenorhabdus,1.9632164669761047,3.8396114857215005,5.283381405994077,5.960305552001074,6.114369445886762,tRNA
URS0000B15827/Vibrio,1.9932723150027822,3.923591423642391,5.472321731245032,6.094627553759312,6.273269803731141,tRNA
URS0000B1583B/Pajaroellobacter,1.9305148899647706,3.794947676941959,5.207644272065311,5.839887964575099,5.9864258740878284,tRNA
URS0000B15847/Candidatus,1.9703567569829574,3.9051556282826554,5.490292840056114,6.181393064789375,6.333241498888146,tRNA
URS0000B15852/Bosea,1.9858087115622332,3.879683345883908,5.225222838157194,5.883745108889369,6.028639311838581,tRNA
URS0000B15864/Tenericutes,1.989296023056365,3.8060978743750202,5.312576613437448,5.947702779220094,6.12157810542017,tRNA
URS0000B15867/Dyadobacter,1.9857051332859823,3.9280213966189224,5.405159523684984,6.010062993978097,6.162427298606055,tRNA
URS0000B15879/Candidatus,1.9724322847803266,3.851645834303844,5.277360244407724,5.924395006828621,6.072140159802115,tRNA
URS0000B1587D/Candidatus,1.9970513465264104,3.8779826931692023,5.297159108813725,5.888454695866326,6.031036112553428,tRNA
URS0000B1588B/Elusimicrobia,1.9674512546540117,3.780161947368796,5.3317610991897135,6.0957952550009376,6.328000967113093,tRNA
URS0000B158A7/Lachnospiraceae,1.9928699714093794,3.9548899368707637,5.542021690438192,6.07431823049382,6.162427298606055,tRNA
URS0000B158AD/Cryptosporangium,1.9202951753799398,3.763917370647611,5.211307816925938,5.900711588373542,5.992582427792657,tRNA
URS0000B158B0/Candidatus,1.9653863430171512,3.802181989832847,5.325390429181009,6.014997302659258,6.108524456778164,tRNA
URS0000B158BE/Spiroplasma,1.9345687903063191,3.8028242975464797,5.3603440995387714,6.391801770243055,6.744309137239143,tRNA
URS0000B158C2/Chloroflexi,1.9405770912001599,3.7856404077438057,5.31312418451057,6.0556631326404835,6.315158644859922,tRNA
URS0000B158CE/Candidatus,1.9587878643203813,3.876412313805697,5.370996647772934,6.058813890331207,6.149747119504677,tRNA
URS0000B158D5/Bacteroidetes,1.9943775352926045,3.875402676500281,5.34067300479791,6.043553706588321,6.271928094887357,tRNA
URS0000B158D9/Halolactibacillus,1.9608744856919285,3.7853716610388077,5.295814859179459,5.872140159802114,6.079538949531787,tRNA
URS0000B158E5/Rhizobiales,1.952104284033351,3.859577069095363,5.315918090420359,6.075127403894703,6.324463737235082,tRNA
URS0000B158FC/Texcoconibacillus,1.9856264765492784,3.90234327223208,5.360655723085763,5.975480556997872,6.149747119504677,tRNA
URS0000B15903/Candidatus,1.9822730448833141,3.9117603805026206,5.419075757421249,6.058813890331206,6.149747119504677,tRNA
URS0000B1591F/candidate,1.8419801761507126,3.4983631118090575,4.918252351823076,5.785581065670067,6.086591668108984,tRNA
URS0000B15939/Candidatus,1.955131022255181,3.8382119098460254,5.304332294867474,6.190069932630334,6.40300894074861,tRNA
URS0000B1593D/Nonomuraea,1.9546470021520546,3.8011845412136553,5.284168924903184,5.952564020913128,6.043568731230686,tRNA
URS0000B15941/Alkalimonas,1.9497331758474878,3.7989160307550986,5.340429484054676,5.993237149412739,6.107632778058109,tRNA
URS0000B15943/Dyadobacter,1.9975296810310907,3.9272366916881163,5.391678497147275,6.0032583347756505,6.149747119504677,tRNA
URS0000B1594C/Omnitrophica,1.9286105801396578,3.802646451813148,5.313459750171828,6.005420190467043,6.182426338601928,tRNA
URS0000B15951/Candidatus,1.9923668874760436,3.928891269451843,5.325502123995104,5.96359692054628,6.087462841250345,tRNA
URS0000B1595F/Hydrogenimonas,1.9266435609769106,3.7631300879469753,5.1821553420150375,5.924395006828623,6.100711588373543,tRNA
URS0000B15963/Chloroflexi,1.9840922657738491,3.8154918239858753,5.261761023656138,5.8917537034083205,6.052838257510164,tRNA
URS0000B1596D/Streptomyces,1.8926562350164557,3.635691063946785,5.187173088713485,5.905511031453127,6.058813890331207,tRNA
URS0000B15970/Actinobacteria,1.9474776902922422,3.8115893873015976,5.223669421715899,5.909440452801158,6.093409091335663,tRNA
URS0000B15978/Dehalococcoidia,1.9662658412639258,3.8315397718779134,5.275229642007838,5.997676699687271,6.290467286835232,tRNA
URS0000B1597A/Anaerobranca,1.9781808429329026,3.8772363776995036,5.1456388075276704,5.734116485640917,6.014997302659258,tRNA
URS0000B1597E/Lentisphaerae,1.9815329015220344,3.7843413369012375,5.251695856960626,6.020264176439765,6.189824558880028,tRNA
URS0000B15981/Gammaproteobacteria,1.9583564601575418,3.829008536359226,5.212384300148019,6.004582632533605,6.221155642020057,tRNA
URS0000B15988/Schwartzia,1.9867452816833602,3.873450589389214,5.42865563835819,6.095485357162556,6.2094533656289554,tRNA
URS0000B15989/Paenibacillus,1.9710089951046479,3.8546190954995914,5.442621738126173,6.058597714401263,6.250785083859995,tRNA
URS0000B1598E/Bacteroidetes,1.9928242169760941,3.8835319074962156,5.266555561428719,5.905511031453129,6.086591668108984,tRNA
URS0000B15997/Gammaproteobacteria,1.9521000427548407,3.845284280239322,5.290977605398641,5.924395006828621,6.100711588373543,tRNA
URS0000B1599B/Candidatus,1.9598994012084496,3.8872884187023042,5.388285200614512,6.154222184683523,6.326846660262595,tRNA
URS0000B1599C/Parcubacteria,1.9813529949125077,3.875502754189852,5.104405434819555,5.763933429485638,5.976536951651798,tRNA
URS0000B159AB/Mycolicibacterium,1.8598811837092457,3.58499823561874,4.942105444308979,5.6383092777034065,5.970646476688243,tRNA
URS0000B159B5/Lactobacillus,1.9888206143705673,3.907035155881887,5.268359266852245,5.87664039880715,6.058051076544463,tRNA
URS0000B159C1/Candidatus,1.950633586038201,3.7828462422844296,5.185401524169377,5.954759238229196,6.254557503636088,tRNA
URS0000B159D3/Candidatus,1.9844073188871563,3.8902080274271844,5.300199275461973,5.999227547132698,6.066089190457767,tRNA
URS0000B159DB/Gammaproteobacteria,1.9521728247907044,3.792198779283918,5.374964023598447,6.1013452575208476,6.189824558880028,tRNA
URS0000B159E0/Candidatus,1.9508648689129582,3.7575560999253557,5.139508552442906,5.789683877068021,5.940404017720933,tRNA
nameseq,k1,k2,k3,k4,k5,label
URS00009F4EEB/Pseudomonas,1.9971146487628573,3.979131382779334,5.907909566966432,7.489959998720328,8.262218221713212,tmRNA
URS0001BBF240/Bacillus,1.9927175785772744,3.9650637368310573,5.870622213967995,7.386741778371847,8.145167192573334,tmRNA
URS00000BC7F6/Enterococcus,1.989397139994853,3.9581439400120297,5.85814101473757,7.4091696503750315,8.092925166104926,tmRNA
URS0000130038/Pasteurella,1.9925997572677052,3.951229879772028,5.831366249884967,7.363124603019444,8.144240820604637,tmRNA
URS000013DE96/Sphingobacterium,1.9936178080471056,3.9781616959748987,5.873103199659377,7.387159486014649,8.160360105344019,tmRNA
URS00008D6EEB/Achromobacter,1.9968705409440992,3.966143742973094,5.8633644185362375,7.394926019869153,8.162532118022204,tmRNA
URS00009C88DC/Mycobacterium,1.9504444592130337,3.879429964822062,5.713747802018243,7.2082407388285406,8.036276283845107,tmRNA
URS0000145530/Microcystis,1.9945519665093736,3.9548305377819375,5.813754013813485,7.285917487811855,8.154481259998729,tmRNA
URS0000A07F33/Mycobacterium,1.9630586098999059,3.908152385976749,5.775175459449761,7.296592645824415,8.076314832435076,tmRNA
URS0000149451/Nitrosomonas,1.9966752662670577,3.977800262311365,5.882682019415218,7.407698503523941,8.178632434885376,tmRNA
URS0000AE643B/Ponticoccus,1.985772024207156,3.944903546290361,5.824898516287992,7.299260080249531,8.058027757914749,tmRNA
URS000013B044/Candidatus,1.990770035717797,3.9111801316125567,5.626302016872272,6.776936006199884,7.251967765527924,tmRNA
URS0000B71CAA/Mitsuaria,1.9632362454359276,3.9156223685026323,5.802547586332687,7.365625942833915,8.171153859124049,tmRNA
URS0000CB25BE/Brevibacterium,1.9928298791278383,3.9674733458699545,5.883666160847832,7.468574064221841,8.179630010545802,tmRNA
URS000015B3E5/Campylobacter,1.951117539951491,3.8549183586943028,5.6808930263487225,7.089912575156576,7.8957898662947335,tmRNA
URS0000D12D6E/Lelliottia,1.9906420196054118,3.9444853963241187,5.821317506334311,7.314319856487794,8.063966707392693,tmRNA
URS0000DD3D6E/Cryobacterium,1.9933337187584241,3.9714093385344746,5.892206372022076,7.482089642124467,8.255388121206831,tmRNA
URS0000DE67FB/Rothia,1.9841306392570734,3.9525067680212334,5.8729042133581135,7.511844604499227,8.304299903036796,tmRNA
URS0000D163DB/Lachnoclostridium,1.965002591266978,3.9070886076831104,5.735639805925382,7.234140631091027,8.030655864888683,tmRNA
URS00002398F3/Staphylococcus,1.98705864307176,3.960229060506447,5.847788164379602,7.341668595137218,8.130381908512911,tmRNA
URS000028110C/Paenibacillus,1.9860941453666168,3.9501473187316427,5.847773639966659,7.368812455041946,8.168895700478295,tmRNA
URS0000C9E003/Streptomyces,1.979288981645007,3.9315727911535316,5.82333834962472,7.4053482285091246,8.25482230681287,tmRNA
URS0000E119FB/Maribacter,1.996387226993904,3.988456202113945,5.923574537659521,7.546243024386355,8.342715774109147,tmRNA
URS0000BC3FB8/Pantoea,1.9954751831506294,3.9536404762526693,5.828303285880331,7.351867212330434,8.127994330378069,tmRNA
URS000018D6D2/Hungateiclostridium,1.9904089661892275,3.948623427034364,5.843396985339024,7.343075158899966,8.180289681085142,tmRNA
URS00003124BF/Rhodococcus,1.9808133231231748,3.9466978660096492,5.8407266378209375,7.311662390969454,8.084898173765131,tmRNA
URS000018E01C/Staphylococcus,1.991799983620226,3.9760599648509483,5.900138735496289,7.444328074168623,8.235897097090612,tmRNA
URS00005C8CE6/Streptomyces,1.9674172812646114,3.904328231817263,5.7784593258123715,7.346290503374201,8.212358262423221,tmRNA
URS000018FAF0/Alteromonas,1.9911430956570286,3.957553392179171,5.837999917141433,7.385532014547593,8.142785888795123,tmRNA
URS0000198336/Enterococcus,1.9948429736392734,3.963201993281571,5.878859541058456,7.40583375428037,8.129791474880573,tmRNA
URS0000C0BE88/Anaerococcus,1.9964962519131813,3.9694345379541467,5.852431241972075,7.4149515641127275,8.161103323011481,tmRNA
URS0000E09443/Lactobacillus,1.9913951218086612,3.9635015851068505,5.8566164203054925,7.352330137202373,8.149197593459748,tmRNA
URS0000537BD0/Bacillus,1.9960222514032748,3.9638726802160154,5.84452533987682,7.3019774044603345,8.049260767276142,tmRNA
URS0000E3D364/Empedobacter,1.9734579732499429,3.936838697712958,5.8540928203353895,7.4591350443893445,8.278443978848816,tmRNA
URS000059C8AF/Borrelia,1.9025209508119811,3.737982670302467,5.494984685664095,6.931980196329857,7.8400890770505764,tmRNA
URS00008E1247/Achromobacter,1.9883134747846765,3.9446677891418247,5.848181231170562,7.452492147880874,8.309337315726236,tmRNA
URS00009D20A6/Clostridioides,1.9812715564166974,3.9337380097552055,5.8364052407430815,7.390842818294507,8.23425842973829,tmRNA
URS000060F5B3/Dinoroseobacter,1.982273662629912,3.897717810886481,5.61081603657171,6.903377650812098,7.484358148285922,tmRNA
URS000064F52C/Acidimicrobiaceae,1.9655952771768084,3.9003002853415913,5.765898913426178,7.269295526193584,8.125904400202439,tmRNA
URS0000650332/Leptospira,1.9860920785576828,3.933286348059067,5.7932966184614205,7.326718248723533,8.07226929682181,tmRNA
URS000066DE17/Faecalibacterium,1.9848544141641433,3.9479885693042567,5.852978196505296,7.325235927152647,8.112324381353075,tmRNA
URS0000670DE2/Lactobacillus,1.9887840418328144,3.9553065135112675,5.819141198760441,7.352766714565192,8.14351172279062,tmRNA
URS00001A6638/Xanthomonas,1.9772134459733015,3.9440343019338577,5.820430438662002,7.342009959625073,8.165359802469057,tmRNA
URS0000683C26/Bacteroides,1.9903162447001714,3.956147482409206,5.825022845226863,7.372151208632255,8.202105520197541,tmRNA
URS00001AFEA7/Enterococcus,1.9917214206352138,3.9478792235422397,5.849665683798463,7.395817280299366,8.07396595833377,tmRNA
URS00001B534B/Streptococcus,1.9665144045610248,3.9245718521825617,5.8038202467987805,7.267698482325254,7.988086339012381,tmRNA
URS0000696467/Rickettsia,1.976467945921403,3.9208721792157992,5.8242223616830815,7.460139755725655,8.46194583405682,tmRNA
URS0000A6EFCB/Staphylococcus,1.9924584089046733,3.9798937046870377,5.89754566691074,7.457113841482785,8.27500324234201,tmRNA
URS00006AF493/Methylobacterium,1.951493391742765,3.871235736687332,5.682223631830531,7.21464787192854,8.085948508831398,tmRNA
URS00006EC610/Vibrio,1.9925768732737907,3.9720813913286324,5.861426709337717,7.386167502917536,8.193206213196424,tmRNA
URS0000A6F13F/Rhizobium,1.9943835489636492,3.9388988677025547,5.773907870075498,7.220643270613307,7.882828322155391,tmRNA
URS00006EEEB1/Flavonifractor,1.9717392263006936,3.909875259865352,5.778494358623093,7.231561954742929,8.038810648553419,tmRNA
URS00006FD6CE/Pseudoalteromonas,1.9998014113047278,3.9732170480344133,5.8903500390020485,7.459282890548428,8.13416272311111,tmRNA
URS00001BB211/Paraburkholderia,1.9846476576217837,3.9386887161362334,5.809315152278544,7.306413560849473,8.147410254897462,tmRNA
URS0000ABEBB1/Candidatus,1.996094877736627,3.924647397675398,5.750298329489984,7.129712453749203,7.764742560868596,tmRNA
URS00001C7BCB/Streptococcus,1.9773576790067944,3.9371152413519823,5.7850450792946,7.250299327052233,8.022138155839727,tmRNA
URS0000AC1FCC/Deltaproteobacteria,1.9945046198531236,3.950319363298119,5.822672286886618,7.337663701272904,8.068647908321417,tmRNA
URS00001DD89B/Lactobacillus,1.9974952293413604,3.9831413452100057,5.894875557366167,7.383964826460438,8.08642845182713,tmRNA
URS00001DDAB9/Bifidobacterium,1.9820860898270358,3.9467885124404045,5.808739674884665,7.341166043090571,8.20799310400128,tmRNA
URS00001DDBCF/Mesorhizobium,1.9900794194251044,3.958534327493751,5.859579134557867,7.306810850258904,8.019536375048075,tmRNA
URS00001D58A6/Streptomyces,1.9738255546972003,3.910930449666988,5.776197563762131,7.313386495521132,8.167244719487076,tmRNA
URS00001D630F/Mycobacterium,1.957387692998583,3.895103827046714,5.737405946919989,7.261488785571519,8.085957071457953,tmRNA
URS00001D67E4/Francisella,1.985799633042041,3.957885046569353,5.878026940350031,7.476277665752768,8.341746379179268,tmRNA
URS00001D866E/Bacteroides,1.9843397940713796,3.952528169083342,5.846524980869331,7.392395062269184,8.20259536701923,tmRNA
URS0000E4AA89/Leptospira,1.996216161203483,3.9607847570370227,5.8372505636284435,7.3653110443375525,8.079732309950376,tmRNA
URS00000938C2/Caldisericum,1.9941140519340694,3.9533726081557434,5.822204556568292,7.323471688350506,8.105047732806092,tmRNA
URS00000BF8F7/Neisseria,1.996080788530708,3.9638532811393934,5.873019561771687,7.390361595005124,8.104695535155567,tmRNA
URS00001F7BDD/Yersinia,1.9919405778132795,3.9538965193242888,5.850086509802409,7.334280338142844,8.152533312715192,tmRNA
URS0000A18138/Marinobacter,1.9897281235700497,3.9562491732551046,5.849901453836928,7.380370793163218,8.19866884263471,tmRNA
URS0000DBD78C/Staphylococcus,1.9875115674724813,3.967872702645337,5.868132239673628,7.380604481489503,8.192746904508555,tmRNA
URS0000DC0CE6/Staphylococcus,1.9945006935389067,3.98349861107676,5.885062202356474,7.3876737370507755,8.149726100893758,tmRNA
URS0000DC5D6B/Elizabethkingia,1.9890452581726819,3.953778121533011,5.789381893562776,7.342544778873314,8.186648583360881,tmRNA
URS0000DCE398/Campylobacter,1.9847718474142275,3.934514969961166,5.823938027623484,7.425388866103846,8.309811916226604,tmRNA
URS000031C631/Rothia,1.9892314198180006,3.95494576670756,5.836985231743291,7.39511908068147,8.214392288908112,tmRNA
URS0000DEDEC2/Corynebacterium,1.9758458536878765,3.93181290554536,5.789985850910716,7.334106222812107,8.112603418653118,tmRNA
URS0000AE409A/Chryseobacterium,1.9884723886714792,3.9281350534015753,5.759074297079441,7.2558134965378125,8.09179108274668,tmRNA
URS0000AE796A/Candidatus,1.9965274014350545,3.9424124571664643,5.782657111628135,7.285858439754908,8.101574241595943,tmRNA
URS00002119F9/Pseudarthrobacter,1.9870375819640418,3.9634255092107624,5.858824683769178,7.422897183956464,8.159617516745527,tmRNA
URS0000AE8C50/Parcubacteria,1.9757685993380607,3.916614134287839,5.779906035077661,7.3384197805388895,8.246568506207696,tmRNA
URS000021239A/Thermodesulfobacterium,1.9947708902500991,3.9176609103267324,5.743825568406103,7.177589801013178,7.9401483452911386,tmRNA
URS000008BA85/Blattabacterium,1.882210460875814,3.749173620357928,5.516679615684829,7.006528109427724,7.941109105185384,tmRNA
URS00002138AE/Leptospira,1.9980065795775124,3.957776073801889,5.828592345196828,7.29211134379518,8.06569001160984,tmRNA
URS00002149A7/Pseudovibrio,1.9441827082309098,3.790822874651913,5.271050738365279,5.929124203032566,6.090032776601487,tmRNA
URS0000214D7A/Methylobacterium,1.9527420944540888,3.8697601408407944,5.620470480650962,6.905157367354797,7.53463367448698,tmRNA
URS0000214FDE/Helicobacter,1.9739863286000645,3.8699459182966103,5.664604902845778,7.149610986867407,8.00035362381792,tmRNA
URS0000AED364/Zetaproteobacteria,1.9992251153236602,3.971497630973531,5.851257265385819,7.372196888020282,8.096295413940434,tmRNA
URS0000210131/uncultured,1.99502716356471,3.9493142365852942,5.8300037023413624,7.3311779637647705,8.12496976985945,tmRNA
URS00002106DF/Candidatus,1.6843529482710295,3.2989440164248003,4.7260978604014054,5.822873967997566,6.582645508805041,tmRNA
URS0000AF382A/Candidatus,1.991942116725569,3.954072284008962,5.851025519310058,7.320820041606142,8.101289174223636,tmRNA
URS0000AF54F2/Sphingomonadales,1.9831178153400129,3.9402277057630894,5.836323151030748,7.372982286448094,8.125485517994555,tmRNA
URS0000215BC1/Lactobacillus,1.9572373609890312,3.8819698024778257,5.714583055807109,7.1718232512390045,8.013086164813025,tmRNA
URS0000E1F3C3/Chryseobacterium,1.9883419854172049,3.9348766135170004,5.754676753792975,7.3091189721840015,8.218260692000193,tmRNA
URS0000AF8EC1/Candidatus,1.9868949816224313,3.9323569120200297,5.81339712619168,7.372253553019002,8.15089844790386,tmRNA
URS00000C0725/Ehrlichia,1.9914012805347936,3.9287038239413783,5.4210798461655045,5.984769618706748,6.148818690495889,tmRNA
URS00000C0897/Streptococcus,1.9848980652249353,3.954371295654676,5.820023689938,7.3057943928407365,8.060974434240338,tmRNA
URS00000E8DBD/Desulfofundulus,1.9497326161095083,3.856181513882232,5.642566024596727,7.097815150629976,7.957142777383349,tmRNA
URS0000A4335C/Bacillus,1.9867193919484747,3.933453917453823,5.809777805208322,7.310591451195975,8.052374196719251,tmRNA
URS0000A4F039/Serratia,1.98998633017903,3.9453930729632187,5.8142667174616784,7.29951382333559,8.089647575442237,tmRNA
URS0000A6511F/Komagataeibacter,1.9805732474993465,3.9251528110324587,5.7675577520708075,7.305712250029765,8.05645053589756,tmRNA
URS000021746B/Catenulispora,1.9461372584121444,3.874807762009427,5.730259927255459,7.254744849850015,8.104109515604668,tmRNA
URS0000039020/Cellulosilyticum,1.9980772318810396,3.9674016988898453,5.871740483636231,7.407819512180085,8.114453855988232,tmRNA
URS0000017AE5/Hyphomonas,1.9733757499506939,3.890656651622966,5.6596651447495505,6.901152327217456,7.482617032037588,tmRNA
URS00009D8409/Mycobacterium,1.9587067993928313,3.880763673334082,5.715463067913554,7.241868896643489,8.04469457143418,tmRNA
URS0000737AE1/Stenotrophomonas,1.9738061272917968,3.920236683649504,5.80017523947044,7.398484890828486,8.255852019754531,tmRNA
URS0000086CA5/[Clostridium],1.9698239895828822,3.922627870507217,5.740985069590744,7.220386843724444,7.985523228615328,tmRNA
URS0000087059/Azoarcus,1.968633607861351,3.918587711592013,5.793909478330256,7.226072961788424,8.032446256695323,tmRNA
URS0000054FE5/Brucella,1.9851381998414936,3.947886045951978,5.828470281147647,7.289949120959766,7.961128754029681,tmRNA
URS000005FBFE/Synechococcus,1.9800574021006483,3.915392507407179,5.750356469853204,7.150963554582241,7.789646723771905,tmRNA
URS0000A2044E/Oleiphilus,1.9942121954351055,3.9645444863060026,5.880185592016205,7.450260324669263,8.196410830596934,tmRNA
URS00000A7A1A/Clostridium,1.9896172398947058,3.943269066515615,5.797566391706081,7.30839147386477,8.119787512296552,tmRNA
URS00000AAC18/Clostridioides,1.990462254317404,3.9627906178141044,5.824359495627683,7.294667492228103,8.071118292634347,tmRNA
URS00000B36E4/Lactococcus,1.9955638010006527,3.966866794002582,5.866350618298049,7.366754959751355,8.177350010640394,tmRNA
URS00000B4389/Acinetobacter,1.999821874838928,3.9877154299552346,5.9094279408698185,7.474790279606565,8.222181008195381,tmRNA
URS00000B83BB/Leifsonia,1.9798308591921723,3.9482991696517886,5.8575350838624205,7.520855320224666,8.297023775265924,tmRNA
URS00000B8DF7/Gardnerella,1.9960951492627863,3.975255960867293,5.866765623169589,7.445266002215414,8.247458180348168,tmRNA
URS0000088F2E/Listeria,1.9964524354653874,3.9767915900196225,5.886273880068868,7.4819781480579985,8.200715651084153,tmRNA
URS0000218820/Cyclobacterium,1.9961789583660534,3.984953063734006,5.905628355183989,7.477158641350349,8.288821175761282,tmRNA
URS0000218CF6/Prevotella,1.9942772435636178,3.981865124574706,5.892554513070792,7.497965955811551,8.287039381011802,tmRNA
URS00002198BA/Chlorobium,1.9949806577684024,3.970261918140633,5.872595984413963,7.425535673344815,8.28040744086824,tmRNA
URS0000B03625/Halomonadaceae,1.987951860524101,3.9659770349265706,5.862654921174367,7.437678437547408,8.176354134973407,tmRNA
URS0000091C6C/Streptococcus,1.9779975132699699,3.9486605748869112,5.832468980212859,7.348722491918474,8.061013041151073,tmRNA
URS0000B04F23/Nitrosospira,1.9929076305492859,3.9755374365108995,5.8598458897538315,7.388230677267738,8.179291894558517,tmRNA
URS0000B05E22/Candidatus,1.9989343999245057,3.9729462571721146,5.872589356486024,7.432667979757036,8.184965587989018,tmRNA
URS0000B05F0E/Desulfobacteraceae,1.9853215516930738,3.9503288193707027,5.796666265921451,7.243915247812625,8.025106333783937,tmRNA
URS0000B06B1C/Paenibacillus,1.9938595586710686,3.9617128819206435,5.851053766260463,7.378944452139812,8.135301116753853,tmRNA
URS0000B08F95/Campylobacter,1.9714835108665483,3.892173421435313,5.724848674779381,7.146805195886754,7.977000635961829,tmRNA
URS0000B09476/Candidatus,1.9891252729987197,3.9379091305252154,5.823694830386549,7.39014024001801,8.224550281659536,tmRNA
URS0000093C5B/Mycobacterium,1.9458617402934157,3.865889846420919,5.722220728452854,7.253552903510587,8.043347799468044,tmRNA
URS000021F464/Taylorella,1.9833045811781282,3.831789011092168,5.134918517496292,5.4599625007211605,5.55458885167764,tmRNA
URS000021F7FD/Aerococcus,1.9859931589730735,3.9623130548906382,5.876374741871136,7.369276557532356,8.12371608240471,tmRNA
URS00002209A9/Sphingomonas,1.9319003639180508,3.7362566207737706,5.154182101436379,5.8186198135562295,6.091693564605414,tmRNA
