nameseq,avg_betweenness.1-mer,avg_degree.1-mer,assortativity_degree.1-mer,maxdegree.1-mer,mindegree.1-mer,std_degree.1-mer,average_path_length.1-mer,transitivity_avglocal_undirected.1-mer,transitivity_undirected.1-mer,number_of_edges.1-mer,motifs3.1-mer,motifs4.1-mer,authority_score.1-mer,closeness.1-mer,Burts_constraint.1-mer,count_multiple.1-mer,density.1-mer,diameter.1-mer,eccentricity.1-mer,edge_betweenness.1-mer,hub_score.1-mer,maxdegreetwo.1-mer,neighborhood_size.1-mer,radius.1-mer,avg_weighted_degree.1-mer,number_vertices.1-mer,avg_betweenness.2-mer,avg_degree.2-mer,assortativity_degree.2-mer,maxdegree.2-mer,mindegree.2-mer,std_degree.2-mer,average_path_length.2-mer,transitivity_avglocal_undirected.2-mer,transitivity_undirected.2-mer,number_of_edges.2-mer,motifs3.2-mer,motifs4.2-mer,authority_score.2-mer,closeness.2-mer,Burts_constraint.2-mer,count_multiple.2-mer,density.2-mer,diameter.2-mer,eccentricity.2-mer,edge_betweenness.2-mer,hub_score.2-mer,maxdegreetwo.2-mer,neighborhood_size.2-mer,radius.2-mer,avg_weighted_degree.2-mer,number_vertices.2-mer,avg_betweenness.3-mer,avg_degree.3-mer,assortativity_degree.3-mer,maxdegree.3-mer,mindegree.3-mer,std_degree.3-mer,average_path_length.3-mer,transitivity_avglocal_undirected.3-mer,transitivity_undirected.3-mer,number_of_edges.3-mer,motifs3.3-mer,motifs4.3-mer,authority_score.3-mer,closeness.3-mer,Burts_constraint.3-mer,count_multiple.3-mer,density.3-mer,diameter.3-mer,eccentricity.3-mer,edge_betweenness.3-mer,hub_score.3-mer,maxdegreetwo.3-mer,neighborhood_size.3-mer,radius.3-mer,avg_weighted_degree.3-mer,number_vertices.3-mer,label
NZ_LT629973.1/2313604-2313676,0.0,36.0,-0.06690585884944057,44.0,29.0,6.59545297913646,1.0,1.0,1.0,72.0,4.0,1.0,0.8633824784749754,1.0,0.9325730466376009,8.5,12.0,1.0,1.0,0.08333333333333336,0.8633824784749754,30.0,4.0,1.0,36.0,4.0,6.4375,8.875000000000002,0.07712072548649247,16.0,2.0,4.136348026943574,1.8583333333333334,0.28154761904761905,0.29577464788732394,71.0,114.0,371.0,0.43766086694701695,0.5448384236647525,0.37037625430640053,2.3239436619718328,0.5916666666666667,3.0,2.8125,3.1408450704225355,0.43766086694701695,16.0,5.499999999999999,2.0,8.875000000000002,16.0,66.33333333333333,3.333333333333333,0.37828594762901324,8.0,2.0,1.741190980836402,4.235772357723577,0.03333333333333333,0.02586206896551724,70.0,114.0,301.0,0.23278816969614502,0.24500931622577288,0.4357426008597884,1.4285714285714288,0.08130081300813008,10.0,7.809523809523808,52.10000000000001,0.23278816969614502,8.0,3.6666666666666665,5.0,3.333333333333333,42.0,tRNA
NZ_LT629973.1/3000811-3000740,0.0,35.5,0.05323936205412402,41.0,30.0,4.272001872658765,1.0,1.0,1.0,71.0,4.0,1.0,0.8834218876787906,1.0,0.9369869900340904,7.816901408450703,11.833333333333334,1.0,1.0,0.0845070422535211,0.8834218876787906,29.0,4.0,1.0,35.5,4.0,6.0,8.75,0.16965448350903503,16.0,3.0,3.3634060117684275,1.8,0.2681547619047619,0.2709677419354839,70.0,127.0,432.0,0.4163357488983063,0.5609039634075944,0.37526212900343875,2.2000000000000006,0.5833333333333334,3.0,2.749999999999999,3.0857142857142863,0.4163357488983063,16.0,5.75,2.0,8.75,16.0,57.31818181818182,3.1363636363636367,0.22883883575028272,10.0,1.0,1.8413299182299174,3.6659619450317127,0.06356589147286822,0.043795620437956206,69.0,133.0,351.0,0.14986501637100647,0.2764511310869978,0.4487975457702021,1.2608695652173914,0.07293868921775898,7.0,5.727272727272728,50.26086956521739,0.14986501637100647,10.0,3.7727272727272725,4.0,3.1363636363636367,44.0,tRNA
NZ_LT629973.1/912152-912080,0.0,36.0,-0.09584626159848116,51.0,21.0,10.700467279516348,1.0,1.0,1.0,72.0,4.0,1.0,0.7760507095455241,1.0,0.9533779044855861,8.805555555555555,12.0,1.0,1.0,0.08333333333333334,0.7760507095455241,33.0,4.0,1.0,36.0,4.0,5.533333333333332,9.466666666666667,0.13772095073950796,17.0,2.0,4.177186719418811,1.7904761904761906,0.39904761904761904,0.3576158940397351,71.0,115.0,366.0,0.6291873929858367,0.5652069459313337,0.39059168932312155,2.267605633802817,0.6761904761904762,3.0,2.7999999999999994,2.647887323943663,0.6291873929858367,14.0,5.8,2.0,9.466666666666667,15.0,54.3953488372093,3.2558139534883725,0.4128122217535966,9.0,2.0,1.6856856069228021,3.590254706533776,0.029457364341085274,0.021897810218978103,70.0,135.0,373.0,0.10599882326260397,0.2833822776206556,0.41448643410852715,1.2571428571428573,0.07751937984496124,7.0,5.697674418604652,46.31428571428569,0.10599882326260397,8.0,3.837209302325582,4.0,3.2558139534883725,43.0,tRNA
NZ_LT629973.1/572744-572673,0.0,35.5,-0.03382001899554649,47.0,28.0,7.0178344238090995,1.0,1.0,1.0,71.0,4.0,1.0,0.8194384526737263,1.0,0.9160360695314234,8.549295774647888,11.833333333333334,1.0,1.0,0.08450704225352115,0.8194384526737263,31.0,4.0,1.0,35.5,4.0,4.933333333333334,9.333333333333332,0.07356948228882786,16.0,6.0,3.2998316455372216,1.7047619047619047,0.40888888888888886,0.40588235294117647,70.0,124.0,397.0,0.5400394803735817,0.5896629167933516,0.38296921799517825,2.342857142857143,0.6666666666666667,3.0,2.666666666666667,2.557142857142857,0.5400394803735817,16.0,6.2,2.0,9.333333333333332,15.0,56.06818181818181,3.1363636363636362,0.13094106463878313,8.0,2.0,1.6179519755052443,3.6078224101479917,0.010606060606060605,0.019736842105263157,69.0,150.0,446.0,0.18976301556337608,0.28248939558057523,0.41255326704545464,1.1449275362318843,0.07293868921775898,8.0,6.204545454545454,49.46376811594204,0.18976301556337608,8.0,3.8636363636363638,5.0,3.1363636363636362,44.0,tRNA
NZ_LT629973.1/774427-774357,0.0,35.0,0.07061620256660425,42.0,30.0,4.415880433163924,1.0,1.0,1.0,70.0,4.0,1.0,0.8634384881381159,1.0,0.9229969400149719,7.685714285714286,11.666666666666666,1.0,1.0,0.08571428571428569,0.8634384881381159,28.0,4.0,1.0,35.0,4.0,5.875000000000001,8.624999999999998,0.22648836929975805,14.0,4.0,2.4462982238476156,1.7833333333333334,0.3244047619047619,0.3137254901960784,69.0,121.0,399.0,0.5719877276008677,0.5643622900088417,0.374924736955353,2.101449275362319,0.575,3.0,2.75,3.101449275362319,0.5719877276008677,11.0,5.75,2.0,8.624999999999998,16.0,67.36363636363636,3.0909090909090917,0.09044315269704327,8.0,1.0,1.578523214016849,4.133192389006343,0.0,0.0,68.0,118.0,299.0,0.15235918408595836,0.24835642756353427,0.44700190682333535,1.3235294117647058,0.07188160676532769,9.0,7.454545454545456,57.49999999999999,0.15235918408595836,8.0,3.6363636363636362,5.0,3.0909090909090917,44.0,tRNA
NZ_LT629973.1/2447563-2447492,0.0,35.5,-0.005161584338901129,45.0,28.0,6.18465843842649,1.0,1.0,1.0,71.0,4.0,1.0,0.8406162832882098,1.0,0.9373845515401326,8.183098591549298,11.833333333333334,1.0,1.0,0.08450704225352113,0.8406162832882098,31.0,4.0,1.0,35.5,4.0,5.812499999999999,8.75,0.12476330738480959,14.0,2.0,3.17214438511238,1.775,0.33125,0.3567567567567568,70.0,141.0,480.0,0.6611689337633699,0.5695516713759546,0.35436634932620076,1.9714285714285713,0.5833333333333334,3.0,2.7499999999999996,3.0428571428571423,0.6611689337633699,12.0,6.124999999999999,2.0,8.75,16.0,73.69565217391305,3.0000000000000004,0.24946210853454465,6.0,2.0,1.2158375177486576,4.27536231884058,0.028985507246376815,0.05172413793103448,69.0,112.0,231.0,0.14497322043959884,0.23626265175716823,0.43117829106280176,1.202898550724638,0.06666666666666667,8.0,7.0434782608695645,64.13043478260869,0.14497322043959884,6.0,3.652173913043478,6.0,3.0000000000000004,46.0,tRNA
NZ_LT629973.1/2641072-2640999,0.0,36.5,0.07315433735388392,42.0,31.0,3.905124837953327,1.0,1.0,1.0,73.0,4.0,1.0,0.8842625431885778,1.0,0.9037223820147843,8.068493150684931,12.166666666666666,1.0,1.0,0.08219178082191778,0.8842625431885778,26.0,4.0,1.0,36.5,4.0,5.875,9.0,-0.1366769165517958,16.0,2.0,4.286607049870562,1.7833333333333334,0.4291666666666666,0.3795180722891566,72.0,124.0,405.0,0.5096887408757146,0.5667141189020873,0.4193540213014758,2.083333333333333,0.6,3.0,2.6874999999999996,2.9722222222222228,0.5096887408757146,14.0,5.875,2.0,9.0,16.0,53.53488372093023,3.302325581395348,0.2431380058725904,8.0,2.0,1.5926412714664122,3.549280177187154,0.04263565891472868,0.04225352112676056,71.0,138.0,383.0,0.23166426025909953,0.28687203944144946,0.41679273659560734,1.253521126760564,0.07862679955703211,7.0,5.767441860465117,45.14084507042253,0.23166426025909953,8.0,3.883720930232558,4.0,3.302325581395348,43.0,tRNA
NZ_LT629973.1/1242915-1242843,0.0,36.0,-0.05914565105506606,49.0,27.0,9.082951062292475,1.0,1.0,1.0,72.0,4.0,1.0,0.7775842930631139,1.0,0.9706081637832971,9.305555555555555,12.0,1.0,1.0,0.08333333333333334,0.7775842930631139,37.0,4.0,1.0,36.0,4.0,6.625000000000001,8.875,0.09002283805433386,18.0,2.0,4.484347778663024,1.8833333333333333,0.3535714285714286,0.32653061224489793,71.0,115.0,366.0,0.41267265469178105,0.5394007891839973,0.40672234363547616,2.2957746478873235,0.5916666666666667,4.0,3.0000000000000004,3.183098591549295,0.41267265469178105,18.0,5.5,2.0,8.875,16.0,50.34146341463414,3.4146341463414633,0.12755131210336737,8.0,1.0,1.6816891878964098,3.5170731707317073,0.058690476190476196,0.058823529411764705,70.0,147.0,433.0,0.22447808895736332,0.2905573358466348,0.42446916873682633,1.2285714285714289,0.08536585365853658,7.0,5.804878048780487,41.2,0.22447808895736332,8.0,3.975609756097561,4.0,3.4146341463414633,41.0,tRNA
NZ_LT629973.1/912032-911959,0.0,36.5,0.02013422818791268,47.0,29.0,6.576473218982953,1.0,1.0,1.0,73.0,4.0,1.0,0.8335242544543466,1.0,0.9148189407552026,8.643835616438357,12.166666666666666,1.0,1.0,0.08219178082191783,0.8335242544543466,31.0,4.0,1.0,36.5,4.0,6.75,9.0,0.033446705205090875,16.0,2.0,4.315669125408017,1.9,0.30238095238095236,0.3310344827586207,72.0,113.0,363.0,0.49711359045700376,0.5357326515438089,0.41239211370424,2.3611111111111116,0.6,4.0,3.0625000000000004,3.166666666666667,0.49711359045700376,16.0,5.5,2.0,9.0,16.0,51.71428571428571,3.3809523809523814,0.05760810071154954,8.0,1.0,1.5879363810031493,3.5226480836236935,0.014634146341463414,0.019230769230769232,71.0,154.0,476.0,0.2477322827409509,0.291799369244813,0.4159042475014696,1.2535211267605637,0.08246225319396051,9.0,6.5,42.71830985915494,0.2477322827409509,8.0,3.9523809523809526,5.0,3.3809523809523814,42.0,tRNA
NZ_LT629973.1/1925698-1925769,0.0,35.5,-0.03090723678749754,47.0,23.0,8.616843969807043,1.0,1.0,1.0,71.0,4.0,1.0,0.823812151896078,1.0,0.9403327572392821,8.63380281690141,11.833333333333334,1.0,1.0,0.08450704225352114,0.823812151896078,31.0,4.0,1.0,35.5,4.0,6.374999999999998,8.750000000000002,0.2523528124316037,16.0,2.0,3.75,1.85,0.3101190476190476,0.26,70.0,124.0,422.0,0.4577824696931997,0.5474020573275634,0.41622910971350674,2.1714285714285713,0.5833333333333334,3.0,2.8125,3.171428571428572,0.4577824696931997,16.0,5.625,2.0,8.750000000000002,16.0,64.3111111111111,3.0666666666666664,0.0793991416309016,6.0,2.0,1.3564659966250538,3.923232323232323,0.0,0.0,69.0,139.0,368.0,0.23776560820307774,0.25952627455459626,0.42376543209876544,1.1449275362318838,0.0696969696969697,8.0,6.51111111111111,56.289855072463766,0.23776560820307774,6.0,3.7555555555555555,5.0,3.0666666666666664,45.0,tRNA
NZ_LT629973.1/2735582-2735654,0.0,36.0,-0.02935768444104506,45.0,27.0,6.96419413859206,1.0,1.0,1.0,72.0,4.0,1.0,0.8598086843619515,1.0,0.9162662831574611,8.138888888888888,12.0,1.0,1.0,0.08333333333333333,0.8598086843619515,27.0,4.0,1.0,36.0,4.0,5.437500000000001,8.874999999999998,0.29073459631096393,17.0,4.0,3.887077951366553,1.725,0.33154761904761904,0.32386363636363635,71.0,138.0,474.0,0.49501457964755,0.5816056829643785,0.35681347090204074,2.211267605633802,0.5916666666666667,3.0,2.75,2.9154929577464777,0.49501457964755,14.0,6.125,2.0,8.874999999999998,16.0,75.48936170212764,2.97872340425532,0.2713157778659959,8.0,1.0,1.7071733724185116,4.282146160962072,0.024637681159420288,0.023255813953488372,70.0,127.0,323.0,0.14470832772145964,0.23974481459637015,0.4535887838192802,1.1999999999999997,0.06475485661424607,10.0,7.638297872340426,66.12857142857143,0.14470832772145964,8.0,3.5957446808510642,6.0,2.97872340425532,47.0,tRNA
NZ_LT629973.1/688556-688485,0.0,35.5,0.02754661277219859,45.0,28.0,6.18465843842649,1.0,1.0,1.0,71.0,4.0,1.0,0.844576703293335,1.0,0.9350657638249922,8.605633802816902,11.833333333333334,1.0,1.0,0.08450704225352111,0.844576703293335,31.0,4.0,1.0,35.5,4.0,5.499999999999999,8.75,0.11995121264718295,16.0,4.0,3.5443617196894563,1.7333333333333334,0.32529761904761906,0.3225806451612903,70.0,146.0,507.0,0.48119211340534374,0.5811989895619956,0.34928063585592545,2.0,0.5833333333333334,3.0,2.7499999999999996,2.971428571428572,0.48119211340534374,16.0,6.125,2.0,8.75,16.0,63.64444444444444,3.0666666666666673,0.2520637038272329,6.0,1.0,1.451436070471816,3.892929292929293,0.013636363636363636,0.022388059701492536,69.0,132.0,347.0,0.20829399531419363,0.2626004469324186,0.43146433470507545,1.1739130434782608,0.0696969696969697,9.0,6.644444444444443,55.85507246376814,0.20829399531419363,6.0,3.755555555555556,5.0,3.0666666666666673,45.0,tRNA
NZ_LT629973.1/1242813-1242740,0.0,36.5,-0.21680088674557035,52.0,23.0,10.35615758860399,1.0,1.0,1.0,73.0,4.0,1.0,0.7848055630107835,1.0,0.9465570057811232,9.876712328767125,12.166666666666666,1.0,1.0,0.0821917808219178,0.7848055630107835,38.0,4.0,1.0,36.5,4.0,5.533333333333333,9.6,-0.01952889067847555,14.0,2.0,3.7202150475476548,1.7904761904761906,0.3780952380952381,0.3333333333333333,72.0,112.0,357.0,0.6404920707807645,0.5662417636040823,0.40861463094083933,2.277777777777779,0.6857142857142857,3.0,2.7333333333333334,2.6111111111111107,0.6404920707807645,14.0,5.666666666666667,2.0,9.6,15.0,50.400000000000006,3.5499999999999994,0.16409124356144209,8.0,1.0,1.6575584454250776,3.5846153846153848,0.04652014652014652,0.04411764705882353,71.0,132.0,366.0,0.35602188898723636,0.2850135502760774,0.4284701123649691,1.394366197183099,0.09102564102564102,8.0,6.1,39.380281690140855,0.35602188898723636,8.0,3.9000000000000004,4.0,3.5499999999999994,40.0,tRNA
NZ_LT629973.1/282247-282320,0.0,36.5,0.007596961215506978,42.0,32.0,3.840572873934304,1.0,1.0,1.0,73.0,4.0,1.0,0.9175526286782901,1.0,0.926548775069127,8.150684931506849,12.166666666666666,1.0,1.0,0.0821917808219178,0.9175526286782901,28.0,4.0,1.0,36.5,4.0,4.9375,9.0,0.10138929943836673,14.0,4.0,2.5248762345905194,1.6583333333333334,0.3833333333333333,0.37333333333333335,72.0,169.0,621.0,0.7298367100503044,0.6050619321749382,0.33806805177613386,1.9166666666666665,0.6,3.0,2.5,2.763888888888888,0.7298367100503044,12.0,6.75,2.0,9.0,16.0,71.81999999999998,2.8400000000000003,0.04641429285357325,8.0,1.0,1.4333178293735134,3.9314285714285715,0.008843537414965987,0.02027027027027027,71.0,146.0,399.0,0.2054090490777804,0.2583804331362576,0.4360368055555555,1.0845070422535208,0.05795918367346938,8.0,6.6800000000000015,67.83098591549297,0.2054090490777804,8.0,3.68,5.0,2.8400000000000003,50.0,tRNA
NZ_LT629973.1/688331-688259,0.0,36.0,-0.09447854656709995,46.0,29.0,6.96419413859206,1.0,1.0,1.0,72.0,4.0,1.0,0.8434706661656144,1.0,0.9159922723621701,8.972222222222221,12.0,1.0,1.0,0.08333333333333329,0.8434706661656144,32.0,4.0,1.0,36.0,4.0,6.374999999999999,8.875,0.05132775106208962,16.0,4.0,4.2555111326373005,1.85,0.30744047619047615,0.30201342281879195,71.0,119.0,388.0,0.4760304693458116,0.5476416780165548,0.39899160888891355,2.352112676056338,0.5916666666666667,3.0,2.75,3.126760563380282,0.4760304693458116,16.0,5.625,2.0,8.875,16.0,45.80487804878047,3.414634146341464,-0.09215017064846387,8.0,1.0,1.7387353093289382,3.290243902439024,0.0,0.0,70.0,151.0,446.0,0.31132432789358166,0.3081704010094442,0.4139566395663957,1.2571428571428571,0.08536585365853658,6.0,5.268292682926829,38.54285714285714,0.31132432789358166,8.0,3.9268292682926838,4.0,3.414634146341464,41.0,tRNA
NZ_LT629973.1/2215792-2215718,0.0,37.0,-0.21573892773892892,54.0,18.0,13.96424004376894,1.0,1.0,1.0,74.0,4.0,1.0,0.7576176150295109,1.0,0.9885016074863798,11.189189189189193,12.333333333333334,1.0,1.0,0.08108108108108107,0.7576176150295109,40.0,4.0,1.0,37.0,4.0,4.785714285714286,10.42857142857143,0.08675024516949882,19.0,2.0,5.260557897006277,1.7362637362637363,0.3670068027210885,0.34615384615384615,73.0,100.0,306.0,0.47237326645835087,0.5832624297898897,0.410180336922977,3.136986301369863,0.8021978021978022,3.0,2.571428571428571,2.1643835616438363,0.47237326645835087,19.0,5.571428571428571,2.0,10.42857142857143,14.0,33.50000000000001,4.000000000000001,0.08491264197689734,10.0,2.0,2.2973414586817036,2.914285714285714,0.03425925925925926,0.017964071856287425,72.0,165.0,563.0,0.271889715414045,0.3479789386115425,0.3957015010865457,1.4166666666666667,0.11428571428571428,5.0,4.527777777777779,25.500000000000004,0.271889715414045,10.0,4.222222222222221,4.0,4.000000000000001,36.0,tRNA
NZ_LT629973.1/2091546-2091617,0.0,35.5,-0.1760156904187229,45.0,28.0,6.576473218982953,1.0,1.0,1.0,71.0,4.0,1.0,0.8453998531732065,1.0,0.9277502337573192,8.690140845070426,11.833333333333334,1.0,1.0,0.08450704225352111,0.8453998531732065,33.0,4.0,1.0,35.5,4.0,5.437500000000001,8.75,0.15440184646743155,14.0,2.0,3.0516389039334255,1.725,0.31160714285714286,0.33,70.0,156.0,555.0,0.5689149437008142,0.5838025680487262,0.33084426755397806,1.8857142857142857,0.5833333333333334,3.0,2.6875,2.957142857142857,0.5689149437008142,14.0,6.375,2.0,8.75,16.0,68.20833333333334,2.875000000000001,-0.0799329234209056,6.0,1.0,1.2353305900311329,3.902482269503546,0.00851063829787234,0.0196078431372549,69.0,151.0,419.0,0.29817625530614267,0.26202529137017777,0.4200122974537038,1.0289855072463767,0.061170212765957445,9.0,6.8125,63.79710144927537,0.29817625530614267,6.0,3.791666666666666,5.0,2.875000000000001,48.0,tRNA
NZ_LT629973.1/260852-260923,0.0,35.5,0.04671168998231499,43.0,31.0,4.5,1.0,1.0,1.0,71.0,4.0,1.0,0.8949279213617645,1.0,0.9060197577908609,8.436619718309856,11.833333333333334,1.0,1.0,0.08450704225352113,0.8949279213617645,28.0,4.0,1.0,35.5,4.0,5.75,8.75,-0.04115792745193779,16.0,2.0,3.9764934301467165,1.7666666666666666,0.3568452380952381,0.3389830508474576,70.0,137.0,474.0,0.5264506636419378,0.5712451832876247,0.4066026736001508,2.142857142857142,0.5833333333333334,3.0,2.7499999999999996,3.028571428571429,0.5264506636419378,16.0,6.0,2.0,8.75,16.0,62.10869565217392,3.0,0.02650849443468099,8.0,1.0,1.6939791077198396,3.7603864734299517,0.013636363636363636,0.02054794520547945,69.0,144.0,426.0,0.17321061865494108,0.27145692664223076,0.4544294421799515,1.2028985507246377,0.06666666666666667,8.0,6.217391304347826,56.405797101449274,0.17321061865494108,8.0,3.695652173913044,5.0,3.0,46.0,tRNA
NZ_LT629973.1/60067-59997,0.0,35.0,-0.03806818181817935,48.0,26.0,8.06225774829855,1.0,1.0,1.0,70.0,4.0,1.0,0.7799952806445329,1.0,0.9704873158143498,8.657142857142862,11.666666666666666,1.0,1.0,0.08571428571428572,0.7799952806445329,34.0,4.0,1.0,35.0,4.0,5.6,9.200000000000001,0.14338220280148584,15.0,4.0,3.1453669632227865,1.8,0.40102040816326523,0.37267080745341613,69.0,121.0,387.0,0.5584370907550416,0.5661220858102416,0.4171144697732095,2.2173913043478266,0.6571428571428571,4.0,3.066666666666667,2.7391304347826093,0.5584370907550416,15.0,5.933333333333332,2.0,9.200000000000001,15.0,50.6829268292683,3.317073170731707,0.12746485517501582,6.0,2.0,1.4556705669635874,3.5341463414634147,0.0,0.0,68.0,129.0,358.0,0.2988659427753823,0.2890520408681042,0.4123983739837398,1.2941176470588236,0.08292682926829267,8.0,6.024390243902438,42.617647058823515,0.2988659427753823,6.0,3.829268292682927,4.0,3.317073170731707,41.0,tRNA
NZ_LT629973.1/2866240-2866154,0.0,43.0,0.024156974617809898,54.0,36.0,7.54983443527075,1.0,1.0,1.0,86.0,4.0,1.0,0.8403728804087054,1.0,0.9156829135334684,9.697674418604645,14.333333333333334,1.0,1.0,0.06976744186046507,0.8403728804087054,32.0,4.0,1.0,43.0,4.0,6.000000000000001,10.625000000000002,0.06085255115074634,21.0,4.0,5.170529469986609,1.8,0.30119047619047623,0.3057324840764331,85.0,125.0,413.0,0.5071041663013632,0.5602096462440231,0.405130778084689,2.7411764705882353,0.7083333333333334,3.0,2.8125,2.5411764705882347,0.5071041663013632,16.0,5.749999999999999,2.0,10.625000000000002,16.0,54.04545454545455,3.8181818181818175,0.22619739862280025,8.0,2.0,1.9802746282538153,3.5137420718816066,0.05681818181818183,0.055900621118012424,84.0,155.0,427.0,0.12619525754501867,0.28827157336261755,0.4139615611409232,1.4285714285714286,0.08879492600422834,7.0,5.727272727272727,39.57142857142857,0.12619525754501867,8.0,4.000000000000001,5.0,3.8181818181818175,44.0,tRNA
NZ_LT629973.1/2090283-2090364,0.0,40.5,0.10070215447400024,45.0,35.0,3.640054944640259,1.0,1.0,1.0,81.0,4.0,1.0,0.9386158950074458,1.0,0.9180036295406959,8.703703703703704,13.5,1.0,1.0,0.07407407407407408,0.9386158950074458,30.0,4.0,1.0,40.5,4.0,5.3125,10.0,0.18026230502958185,17.0,4.0,3.588175023601831,1.7083333333333333,0.293452380952381,0.2849162011173184,80.0,145.0,510.0,0.5627560840750278,0.5880232416987476,0.3212024831789632,2.225,0.6666666666666666,3.0,2.5625000000000004,2.5625,0.5627560840750278,14.0,6.125000000000001,2.0,10.0,16.0,69.08695652173911,3.4347826086956528,0.28659224883983436,8.0,1.0,1.7650246200160382,4.070531400966184,0.05037037037037037,0.059602649006622516,79.0,145.0,380.0,0.2479643702395423,0.25249808710397265,0.4259096760936662,1.3037974683544304,0.07632850241545894,10.0,7.391304347826087,53.32911392405063,0.2479643702395423,8.0,3.8695652173913047,5.0,3.4347826086956528,46.0,tRNA
NZ_LT629973.1/981861-981932,0.0,35.5,-0.024986846599038506,43.0,32.0,4.387482193696061,1.0,1.0,1.0,71.0,4.0,1.0,0.8776529189666357,1.0,0.9254664548960584,8.43661971830986,11.833333333333334,1.0,1.0,0.08450704225352114,0.8776529189666357,31.0,4.0,1.0,35.5,4.0,5.625,8.750000000000002,0.1756158522378268,16.0,6.0,2.839454172900137,1.75,0.3187499999999999,0.30337078651685395,70.0,142.0,495.0,0.43784323397028535,0.5747753548534799,0.3676874823881029,2.285714285714286,0.5833333333333334,3.0,2.75,3.0,0.43784323397028535,16.0,6.125,2.0,8.750000000000002,16.0,80.7608695652174,3.0000000000000004,0.13069404591104733,10.0,2.0,1.5879984667608413,4.5893719806763285,0.011904761904761904,0.023622047244094488,69.0,125.0,305.0,0.14357883413891395,0.2214699846677031,0.43749396135265706,1.2608695652173914,0.06666666666666667,10.0,8.23913043478261,68.8405797101449,0.14357883413891395,10.0,3.6521739130434785,6.0,3.0000000000000004,46.0,tRNA
NZ_LT629973.1/2276113-2276186,0.0,36.5,-0.011154191953246115,48.0,30.0,6.837397165588672,1.0,1.0,1.0,73.0,4.0,1.0,0.8212744760685197,1.0,0.9267923753499133,8.506849315068493,12.166666666666666,1.0,1.0,0.08219178082191783,0.8212744760685197,32.0,4.0,1.0,36.5,4.0,5.4375,9.0,0.2399788098181167,16.0,4.0,2.9368350311176825,1.725,0.3410714285714285,0.3157894736842105,72.0,150.0,540.0,0.4982565986878133,0.5833698392333138,0.34262821259290754,1.916666666666666,0.6,3.0,2.6875000000000004,2.874999999999999,0.4982565986878133,14.0,6.250000000000001,2.0,9.0,16.0,80.52083333333333,2.9583333333333344,0.005084325396826019,6.0,1.0,1.2068956964966866,4.426418439716312,0.0,0.0,71.0,122.0,274.0,0.2533015663149532,0.23057815461370854,0.4323379629629629,1.1971830985915495,0.06294326241134753,10.0,7.979166666666666,70.32394366197184,0.2533015663149532,6.0,3.6250000000000013,6.0,2.9583333333333344,48.0,tRNA
NZ_LT629973.1/1548024-1547946,0.0,39.0,-0.05480136565201554,51.0,32.0,7.582875444051551,1.0,1.0,1.0,78.0,4.0,1.0,0.8137901623747781,1.0,0.951565703418645,9.487179487179489,13.0,1.0,1.0,0.07692307692307691,0.8137901623747781,37.0,4.0,1.0,39.0,4.0,5.8125,9.625,0.0644257703081232,18.0,4.0,3.637908052713812,1.775,0.24940476190476188,0.2468354430379747,77.0,132.0,453.0,0.4611936353933132,0.565424436362405,0.35726105684706494,2.324675324675325,0.6416666666666667,3.0,2.875,2.7662337662337664,0.4611936353933132,18.0,5.875000000000001,2.0,9.625,16.0,78.06382978723404,3.234042553191489,0.4016406981225566,8.0,2.0,1.5603159248765195,4.394079555966697,0.04927536231884059,0.06766917293233082,76.0,127.0,317.0,0.12061704188802547,0.23586534300188522,0.4492392714079329,1.3947368421052635,0.07030527289546716,11.0,8.46808510638298,62.50000000000001,0.12061704188802547,8.0,3.6808510638297878,7.0,3.234042553191489,47.0,tRNA
NZ_LT629973.1/607241-607170,0.0,35.5,0.004497354497342545,42.0,30.0,4.272001872658765,1.0,1.0,1.0,71.0,4.0,1.0,0.8525499015909309,1.0,0.9002429517696144,8.380281690140844,11.833333333333334,1.0,1.0,0.08450704225352113,0.8525499015909309,30.0,4.0,1.0,35.5,4.0,6.874999999999999,8.75,0.18663867467625653,15.0,2.0,3.5089172119045497,1.9166666666666667,0.2648809523809524,0.24,70.0,105.0,331.0,0.3992730823222127,0.5274998783910595,0.38863297363650323,2.371428571428572,0.5833333333333334,3.0,3.0,3.2857142857142856,0.3992730823222127,15.0,5.249999999999999,3.0,8.75,16.0,48.5,3.4500000000000006,0.17399290600456024,8.0,2.0,1.6575584454250776,3.4871794871794872,0.07250000000000001,0.08333333333333333,69.0,136.0,371.0,0.22967614350065976,0.2920281396221669,0.42342108863221223,1.2898550724637683,0.08846153846153847,7.0,6.049999999999999,39.420289855072454,0.22967614350065976,8.0,3.9499999999999997,5.0,3.4500000000000006,40.0,tRNA
